rh,temp,co2
67.945,27.052,129.5
67.945,27.052,130.100006104
68.139,26.976,128.5
68.198,26.961,128.600006104
68.198,26.961,128.899993896
68.268,26.947,130.199996948
68.268,26.947,130
68.198,26.961,129.199996948
68.198,26.961,127.300003052
68.198,26.961,126.599998474
68.198,26.961,126.199996948
68.198,26.961,126.300003052
68.643,26.828,128.100006104
68.688,26.826,127.400001526
68.688,26.826,127.5
68.643,26.828,127.800003052
68.643,26.828,128.199996948
68.688,26.826,128.699996948
68.688,26.826,128.5
68.676,26.82,128.600006104
68.676,26.82,129.199996948
68.71,26.812,128.100006104
68.71,26.812,128.199996948
68.749,26.804,128.300003052
68.749,26.804,127.5
68.71,26.812,126.800003052
68.71,26.812,125
68.78,26.798,126.699996948
68.78,26.798,127.800003052
68.773,26.791,128.199996948
68.773,26.791,128.399993896
68.631,26.777,127.400001526
68.631,26.777,128.300003052
68.591,26.772,127.599998474
68.591,26.772,127.699996948
68.62,26.761,128.800003052
68.62,26.761,129.600006104
68.591,26.772,131
68.591,26.772,131.600006104
68.643,26.753,131.199996948
68.643,26.753,131.800003052
68.627,26.749,131.899993896
68.627,26.749,131.5
68.643,26.753,129.899993896
68.643,26.753,128.5
68.627,26.749,128.800003052
68.627,26.749,130
68.627,26.749,129.5
68.627,26.749,129.100006104
68.605,26.721,128.899993896
68.605,26.721,127.900001526
68.712,26.711,127.099998474
68.712,26.711,126.300003052
68.605,26.721,125.599998474
68.605,26.721,126.400001526
68.712,26.711,126.599998474
68.712,26.711,127.5
68.712,26.711,128.399993896
68.712,26.711,128.800003052
68.712,26.711,130
68.712,26.711,130.5
68.712,26.711,128.899993896
68.712,26.711,128.100006104
68.712,26.711,128.199996948
68.712,26.711,131.199996948
68.712,26.711,131.600006104
68.712,26.711,130.199996948
68.712,26.711,128.199996948
68.712,26.711,128.300003052
69.082,26.616,127.900001526
69.082,26.616,128.399993896
68.712,26.711,128
68.712,26.711,127.099998474
68.712,26.711,126.5
68.712,26.711,126.5
68.712,26.711,127.099998474
69.1,26.602,126.900001526
69.1,26.602,129.300003052
69.019,26.597,129.399993896
69.019,26.597,129.699996948
68.927,26.586,129.699996948
68.927,26.586,131
68.802,26.576,131.300003052
68.802,26.576,129.899993896
68.927,26.586,129.300003052
68.927,26.586,131.100006104
68.662,26.57,132.399993896
68.662,26.57,131.600006104
68.802,26.576,131.800003052
68.802,26.576,131.199996948
68.802,26.576,131.600006104
68.802,26.576,132.5
68.802,26.576,132.399993896
68.802,26.576,133.5
68.802,26.576,134.199996948
68.802,26.576,133.899993896
68.802,26.576,134.300003052
68.802,26.576,134.5
68.802,26.576,134.600006104
68.802,26.576,133.899993896
68.802,26.576,134.699996948
68.802,26.576,134.300003052
68.802,26.576,133.899993896
68.802,26.576,133.300003052
67.202,26.576,131.199996948
67.202,26.576,131.600006104
68.662,26.57,131.800003052
68.662,26.57,130.800003052
68.662,26.57,132.5
68.662,26.57,131.600006104
68.662,26.57,131.699996948
68.662,26.57,130.600006104
68.662,26.57,131.100006104
68.662,26.57,135.699996948
68.662,26.57,138.300003052
68.662,26.57,139
68.662,26.57,138.600006104
68.662,26.57,139.5
68.662,26.57,140.800003052
68.662,26.57,141
68.662,26.57,140.600006104
68.662,26.57,140
68.662,26.57,139.399993896
68.662,26.57,141.199996948
68.662,26.57,141.399993896
68.662,26.57,140.600006104
68.662,26.57,139.199996948
68.662,26.57,140.300003052
68.662,26.57,140.699996948
68.662,26.57,141.399993896
68.662,26.57,140
68.662,26.57,140.5
68.662,26.57,140.899993896
68.662,26.57,141.399993896
67.202,26.576,142.300003052
67.202,26.576,142.100006104
67.202,26.576,141.899993896
67.202,26.576,141.899993896
64.181,26.614,141.199996948
64.181,26.614,140.699996948
64.192,26.612,141.100006104
64.192,26.612,141.100006104
64.322,26.605,140.699996948
64.322,26.605,141.399993896
64.41,26.6,142.100006104
64.41,26.6,142.699996948
64.322,26.605,141.199996948
64.479,26.595,139.300003052
64.479,26.595,139.699996948
64.551,26.59,140.800003052
64.551,26.59,140.699996948
64.551,26.59,140.800003052
64.551,26.59,141.699996948
64.551,26.59,140.399993896
64.551,26.59,140.600006104
64.877,26.582,139.399993896
64.877,26.582,139.899993896
65.017,26.578,139.800003052
65.017,26.578,139.5
65.094,26.573,139.399993896
65.094,26.573,140.899993896
65.017,26.578,141.300003052
65.017,26.578,141.699996948
65.017,26.578,140.899993896
65.017,26.578,140.399993896
65.017,26.578,140.800003052
65.017,26.578,139.800003052
65.392,26.563,138.100006104
65.392,26.563,139.199996948
65.501,26.561,139.5
65.501,26.561,138.899993896
65.392,26.563,140.100006104
65.392,26.563,138.699996948
65.618,26.555,136.899993896
65.618,26.555,137.699996948
65.501,26.561,137.300003052
65.501,26.561,136.199996948
65.501,26.561,136.600006104
65.501,26.561,137
65.501,26.561,136.899993896
65.501,26.561,137.199996948
65.501,26.561,136.800003052
65.501,26.561,137.100006104
65.501,26.561,136.800003052
65.501,26.561,135.399993896
65.501,26.561,135.5
65.501,26.561,135
66.452,26.446,136.399993896
66.452,26.446,135.399993896
65.618,26.555,134.800003052
65.618,26.555,133.600006104
66.664,26.438,133.600006104
66.664,26.438,133.199996948
66.708,26.435,133
66.708,26.435,132.600006104
66.74,26.433,133.199996948
66.74,26.433,132.600006104
66.708,26.435,134.600006104
66.708,26.435,134.199996948
66.74,26.432,133.300003052
66.74,26.432,133.100006104
66.93,26.426,131.699996948
66.93,26.426,131.800003052
66.985,26.42,130.800003052
66.985,26.42,131.300003052
67.049,26.409,131.100006104
67.049,26.409,131.199996948
66.985,26.42,132.300003052
66.985,26.42,132.800003052
67.113,26.397,134.199996948
67.113,26.397,133.399993896
67.166,26.384,134.399993896
67.166,26.384,133.699996948
67.326,26.358,134.899993896
67.326,26.358,134.699996948
67.431,26.342,135.899993896
67.431,26.342,137.699996948
67.326,26.358,137.800003052
67.326,26.358,138.100006104
67.497,26.325,138.699996948
67.497,26.325,139.5
67.431,26.342,139.699996948
67.431,26.342,139
67.431,26.342,140.5
67.431,26.342,141.600006104
67.431,26.342,140.600006104
67.431,26.342,139.600006104
67.823,26.269,138.800003052
67.823,26.269,138
67.827,26.267,138.100006104
67.827,26.267,138.699996948
67.842,26.263,138.399993896
67.842,26.263,137.100006104
67.837,26.259,136.399993896
67.837,26.259,134.899993896
67.842,26.263,136.199996948
67.842,26.263,137.300003052
67.842,26.263,137.300003052
67.842,26.263,138.699996948
67.842,26.263,138.199996948
67.842,26.263,138
67.842,26.263,138.5
67.842,26.263,139
67.842,26.263,139.300003052
67.842,26.263,139.199996948
67.842,26.263,139.399993896
67.842,26.263,139.800003052
67.679,26.329,139.100006104
67.679,26.329,137.5
67.772,26.326,137.600006104
67.772,26.326,137.899993896
67.772,26.326,138.300003052
67.772,26.326,138.699996948
67.772,26.326,138.399993896
67.772,26.326,138.300003052
67.772,26.326,138.399993896
67.772,26.326,138.199996948
67.772,26.326,137.699996948
67.772,26.326,138
67.959,26.316,138.5
67.959,26.316,139.600006104
68.03,26.313,141
68.03,26.313,141.899993896
68.038,26.308,141.600006104
68.038,26.308,142.300003052
68.03,26.313,142.300003052
68.03,26.313,143.100006104
68.072,26.302,143
68.072,26.302,143.199996948
68.118,26.297,143.899993896
68.118,26.297,143.100006104
68.118,26.297,142.800003052
68.118,26.297,143.399993896
68.171,26.282,142.399993896
68.171,26.282,142.600006104
68.206,26.275,143.100006104
68.206,26.275,143.100006104
68.171,26.282,140.899993896
68.171,26.282,141.399993896
68.242,26.269,142.600006104
68.242,26.269,143.399993896
68.25,26.267,143.600006104
68.25,26.267,144.300003052
68.242,26.269,143.800003052
68.242,26.269,143.5
68.242,26.269,142.800003052
68.242,26.269,143
68.226,26.275,143
68.226,26.275,143.600006104
68.184,26.281,142.800003052
68.184,26.281,143.399993896
68.18,26.289,143.600006104
68.18,26.289,143.300003052
68.189,26.295,143
68.189,26.295,142.899993896
68.18,26.289,142.699996948
68.18,26.289,141.100006104
68.18,26.289,140.899993896
68.18,26.289,139.399993896
68.18,26.289,138.5
68.18,26.289,138.199996948
68.18,26.289,138.100006104
68.18,26.289,137.800003052
68.18,26.289,138.199996948
68.18,26.289,139.899993896
68.18,26.289,140.300003052
68.18,26.289,139.100006104
68.18,26.289,138.300003052
68.18,26.289,137.699996948
69.028,26.336,137.300003052
69.028,26.336,137.300003052
68.189,26.295,138.100006104
68.189,26.295,138.100006104
68.969,26.34,137.699996948
68.969,26.34,137.199996948
68.955,26.344,137
68.955,26.344,138.199996948
68.974,26.341,138.199996948
68.974,26.341,138.600006104
68.979,26.337,139.199996948
68.979,26.337,139.600006104
68.974,26.341,139.800003052
68.974,26.341,140.399993896
68.971,26.337,140.699996948
68.971,26.337,139.699996948
68.98,26.336,140.5
68.98,26.336,139.5
68.948,26.331,140.399993896
68.948,26.331,140.300003052
68.948,26.319,139.399993896
68.948,26.319,139.600006104
68.973,26.289,139.100006104
68.948,26.319,140.600006104
68.948,26.319,140.600006104
69.005,26.272,140.300003052
69.005,26.272,140.399993896
69.025,26.256,140.5
69.025,26.256,141.5
69.069,26.239,141.399993896
69.069,26.239,141.100006104
69.112,26.224,140.5
69.112,26.224,139.600006104
69.069,26.239,139.100006104
69.069,26.239,140.399993896
69.069,26.239,141.300003052
69.259,26.173,141.899993896
69.259,26.173,141.699996948
69.296,26.165,141.199996948
69.296,26.165,141.100006104
69.309,26.159,141.300003052
69.309,26.159,141.100006104
69.296,26.165,141.100006104
69.296,26.165,140.699996948
69.309,26.159,141.199996948
69.309,26.159,141.100006104
69.309,26.159,142
69.309,26.159,142.800003052
69.309,26.159,142.5
69.309,26.159,143.100006104
69.309,26.159,142.300003052
69.309,26.159,142.100006104
69.309,26.159,139.699996948
69.309,26.159,138.600006104
69.309,26.159,138.399993896
69.309,26.159,138.600006104
69.412,26.115,139.399993896
69.412,26.115,141.199996948
69.397,26.11,141.600006104
69.397,26.11,143
69.382,26.11,141.100006104
69.382,26.11,139.800003052
69.397,26.11,139.800003052
69.397,26.11,139.399993896
69.357,26.11,139.800003052
69.357,26.11,141.100006104
69.372,26.105,142.300003052
69.372,26.105,143.899993896
69.339,26.098,143
69.339,26.098,143.199996948
69.336,26.088,142
69.336,26.088,140.800003052
69.339,26.098,140.5
69.339,26.098,141
69.346,26.08,141.899993896
69.346,26.08,141.800003052
69.343,26.071,144.100006104
69.343,26.071,144.100006104
69.343,26.071,144.199996948
69.343,26.071,144
69.397,26.05,144.600006104
69.397,26.05,144.699996948
69.459,26.039,145.100006104
69.459,26.039,145.100006104
69.397,26.05,145.199996948
69.397,26.05,146
69.49,26.031,147.100006104
69.49,26.031,147
69.491,26.025,147.800003052
69.491,26.025,146.899993896
69.49,26.031,146.399993896
69.49,26.031,145.699996948
69.49,26.031,145.300003052
69.49,26.031,143.899993896
69.49,26.031,144.300003052
69.49,26.031,144.100006104
69.503,26.008,144.300003052
69.503,26.008,143.899993896
69.508,26.002,144.899993896
69.508,26.002,145.600006104
69.494,25.996,144.5
69.494,25.996,146.600006104
69.508,26.002,146.699996948
69.508,26.002,146.300003052
69.484,25.99,146.600006104
69.484,25.99,147.199996948
69.494,25.996,146.800003052
69.494,25.996,148.100006104
69.494,25.996,148.899993896
69.494,25.996,149.300003052
69.494,25.996,149.399993896
69.494,25.996,149.399993896
69.494,25.996,149.899993896
69.494,25.996,150
69.494,25.996,150.399993896
69.494,25.996,150.600006104
69.045,25.903,150.699996948
69.045,25.903,150.100006104
68.995,25.892,150.699996948
68.995,25.892,149.699996948
68.987,25.887,148.399993896
68.987,25.887,148.300003052
68.995,25.892,148.699996948
68.995,25.892,149.100006104
68.987,25.887,149.100006104
68.987,25.887,148.5
69.021,25.876,148.199996948
69.021,25.876,148.300003052
69.015,25.872,148.100006104
69.015,25.872,148.800003052
69.044,25.866,148.699996948
69.044,25.866,150
69.053,25.861,149.699996948
69.044,25.866,149.399993896
69.044,25.866,149
69.043,25.862,148.699996948
69.043,25.862,147.199996948
69.044,25.865,146.300003052
69.044,25.865,146.300003052
69.073,25.864,147.399993896
69.073,25.864,147.800003052
69.086,25.866,148.100006104
69.086,25.866,148
69.073,25.864,147.800003052
69.093,25.87,147.100006104
69.093,25.87,147.600006104
69.094,25.87,147.199996948
69.094,25.87,147.399993896
69.093,25.87,147.199996948
69.093,25.87,146.300003052
69.093,25.87,145.899993896
69.093,25.87,146.199996948
69.093,25.87,146.300003052
69.093,25.87,145.899993896
69.103,25.858,145.399993896
69.103,25.858,144.699996948
69.145,25.852,144.100006104
69.145,25.852,145.100006104
69.212,25.846,144.800003052
69.212,25.846,145
69.263,25.843,144.800003052
69.263,25.843,145.100006104
69.212,25.846,145.199996948
69.212,25.846,145.899993896
69.212,25.846,145.199996948
69.212,25.846,145
69.212,25.846,146
69.212,25.846,145.899993896
69.212,25.846,145.899993896
69.212,25.846,145.600006104
69.212,25.846,146.600006104
69.212,25.846,146.600006104
69.212,25.846,146.300003052
69.999,25.777,146.199996948
70.125,25.774,146.600006104
70.125,25.774,147.100006104
70.189,25.773,146.600006104
70.189,25.773,146.600006104
70.125,25.774,146.199996948
70.125,25.774,146.5
70.189,25.77,146
70.189,25.77,144.899993896
70.44,25.757,144.100006104
70.44,25.757,144.300003052
70.57,25.75,144.300003052
70.735,25.74,146
70.735,25.74,144.5
70.9,25.729,143.100006104
70.9,25.729,142.5
70.735,25.74,142.600006104
70.735,25.74,141.699996948
71.059,25.722,142.100006104
71.059,25.722,142.699996948
71.18,25.711,145.5
71.411,25.686,145.100006104
71.411,25.686,145
71.517,25.674,144.899993896
71.517,25.674,144.699996948
71.411,25.686,144.300003052
71.411,25.686,143.800003052
71.595,25.666,143.600006104
71.595,25.666,144.399993896
71.65,25.66,144.399993896
71.65,25.66,144.800003052
71.721,25.655,144.800003052
71.721,25.655,144.399993896
71.766,25.651,144.5
71.721,25.655,144.600006104
71.721,25.655,144.600006104
71.845,25.641,144.5
71.845,25.641,143.5
71.865,25.639,143.300003052
71.865,25.639,142.5
71.931,25.636,142.5
71.931,25.636,143
71.945,25.634,142.300003052
71.945,25.634,142.300003052
71.931,25.636,143
71.931,25.636,143.100006104
71.931,25.636,143.600006104
71.931,25.636,142.699996948
71.931,25.636,143
71.931,25.636,142.600006104
71.931,25.636,143.100006104
71.931,25.636,143.399993896
71.931,25.636,144.100006104
71.931,25.636,144.399993896
71.931,25.636,144.199996948
71.931,25.636,144.199996948
71.935,25.634,143.699996948
71.935,25.634,144.100006104
71.974,25.629,144.899993896
71.974,25.629,145.100006104
72.044,25.624,145.600006104
71.974,25.629,145.100006104
71.974,25.629,144.399993896
72.024,25.618,145.300003052
72.024,25.618,145.600006104
72.043,25.605,145.800003052
72.043,25.605,146.399993896
72.075,25.594,146.199996948
72.075,25.594,146.300003052
72.109,25.579,146.199996948
72.109,25.579,146.399993896
72.146,25.563,146.5
72.146,25.563,146.199996948
72.109,25.579,145.399993896
72.109,25.579,145.5
72.168,25.547,145.699996948
72.168,25.547,146.399993896
72.179,25.535,146
72.179,25.535,146.600006104
72.192,25.503,147.300003052
72.192,25.503,147.300003052
72.214,25.487,147.800003052
72.214,25.487,147.399993896
72.192,25.503,146.800003052
72.192,25.503,146.800003052
72.213,25.473,146.899993896
72.213,25.473,147
72.227,25.463,147.300003052
72.227,25.463,147.800003052
72.213,25.473,147.399993896
72.213,25.473,147.800003052
72.213,25.473,148
72.213,25.473,148
72.213,25.473,148.100006104
72.213,25.473,148.100006104
72.223,25.417,147.399993896
72.23,25.406,147.5
72.23,25.406,147.300003052
72.2,25.4,147.199996948
72.2,25.4,147.100006104
72.201,25.395,147
72.201,25.395,147.300003052
72.2,25.4,148
72.2,25.4,148.199996948
72.2,25.4,147.600006104
72.2,25.4,147
72.2,25.4,146.5
72.2,25.4,146.300003052
72.2,25.4,146.399993896
72.2,25.4,146.600006104
72.2,25.4,146.399993896
72.2,25.4,146.800003052
72.376,25.366,146.699996948
72.376,25.366,146.5
72.201,25.395,146.100006104
72.401,25.365,146.399993896
72.401,25.365,147
72.43,25.365,147.600006104
72.43,25.365,147.600006104
72.373,25.365,147.600006104
72.373,25.365,148.399993896
72.43,25.365,148.199996948
72.43,25.365,148.899993896
72.373,25.364,148.5
72.373,25.364,148
72.139,25.364,148.399993896
72.139,25.364,148.600006104
72.11,25.361,148.100006104
72.11,25.361,147.600006104
72.085,25.356,148.399993896
72.085,25.356,147.399993896
72.11,25.361,147.399993896
72.055,25.347,147.199996948
72.055,25.347,147.899993896
72.024,25.339,147.699996948
72.024,25.339,148.100006104
71.956,25.332,147.699996948
71.956,25.332,148.199996948
71.9,25.314,148.800003052
71.9,25.314,148.899993896
71.899,25.302,148.300003052
71.899,25.302,148.199996948
71.9,25.314,148.5
71.9,25.314,148.5
71.945,25.293,148.600006104
71.945,25.293,149.5
71.956,25.282,148.899993896
71.956,25.282,148.600006104
71.945,25.293,148.199996948
71.945,25.293,148.5
71.945,25.293,148.800003052
71.945,25.293,148.800003052
71.823,25.258,150.199996948
71.823,25.258,150.100006104
71.76,25.247,150.199996948
71.76,25.247,149.800003052
71.705,25.235,150.300003052
71.705,25.235,151.699996948
71.65,25.223,152.300003052
71.65,25.223,152.5
71.705,25.235,152.199996948
71.705,25.235,151.699996948
71.705,25.235,151.100006104
71.705,25.235,151
71.705,25.235,150.899993896
71.705,25.235,150.899993896
71.705,25.235,150.899993896
71.705,25.235,151.600006104
71.705,25.235,151.199996948
71.705,25.235,151.100006104
71.65,25.223,152
71.65,25.223,153
71.65,25.223,152.899993896
71.65,25.223,152.100006104
71.423,25.155,152.199996948
71.423,25.155,152.199996948
71.39,25.151,152
71.39,25.151,151.600006104
71.36,25.143,152.399993896
71.36,25.143,152.899993896
71.353,25.135,152.399993896
71.353,25.135,151
71.36,25.143,150.5
71.36,25.143,150.699996948
71.353,25.135,150.800003052
71.353,25.135,151.5
71.202,25.114,151.5
71.202,25.114,151.300003052
71.15,25.109,152.100006104
71.15,25.109,152
71.091,25.104,152.5
71.091,25.104,152.300003052
71.15,25.109,151.800003052
71.15,25.109,152.300003052
71.08,25.1,152.899993896
71.08,25.1,153
71.03,25.096,153
71.03,25.096,152.199996948
70.972,25.087,151.800003052
70.972,25.087,151.5
70.972,25.082,151.100006104
70.972,25.082,151
70.972,25.087,151.399993896
70.972,25.087,151.100006104
70.963,25.079,150.5
70.963,25.079,150.100006104
70.995,25.074,150.300003052
70.995,25.074,149.899993896
71.041,25.068,150.399993896
71.041,25.068,150.300003052
71.169,25.049,149.699996948
71.169,25.049,149.600006104
71.041,25.068,149.699996948
71.041,25.068,150.399993896
71.254,25.042,151.100006104
71.254,25.042,150.800003052
71.31,25.039,150.300003052
71.31,25.039,151.300003052
71.254,25.042,151.300003052
71.254,25.042,150.600006104
71.254,25.042,150.100006104
71.254,25.042,149.699996948
71.254,25.042,149.300003052
71.254,25.042,149.699996948
71.254,25.042,150.399993896
71.254,25.042,151.399993896
71.254,25.042,151.399993896
71.254,25.042,151.899993896
71.254,25.042,152.800003052
71.254,25.042,153.300003052
71.254,25.042,152.399993896
71.254,25.042,152.800003052
71.3,24.958,152.399993896
71.3,24.958,152.5
71.31,25.039,152.699996948
71.31,25.039,152.399993896
71.284,24.948,152
71.284,24.948,152.100006104
71.308,24.94,151.899993896
71.308,24.94,151.600006104
71.308,24.934,150.699996948
71.308,24.934,150.600006104
71.314,24.923,151.699996948
